"image","sub","SB_FSQC","RB_FSQC"
"sub-0050667_ses-1_run-1_ax3_surfaces.png","sub-0050667",1,1
"sub-0050667_ses-1_run-1_cor1_surfaces.png","sub-0050667",3,1
"sub-0050667_ses-1_run-1_cor2_surfaces.png","sub-0050667",1,1
"sub-0050667_ses-1_run-1_cor3_surfaces.png","sub-0050667",1,1
"sub-0050667_ses-1_run-1_sag1_surfaces.png","sub-0050667",1,1
"sub-0050667_ses-1_run-1_sag2_surfaces.png","sub-0050667",1,1
"sub-0050667_ses-1_run-1_sag3_surfaces.png","sub-0050667",1,1
"sub-0050667_ses-1_run-1_sag4_surfaces.png","sub-0050667",1,1
"sub-0050668_ses-1_run-1_ax1_surfaces.png","sub-0050668",1,1
"sub-0050668_ses-1_run-1_ax2_surfaces.png","sub-0050668",1,1
"sub-0050668_ses-1_run-1_ax3_surfaces.png","sub-0050668",1,1
"sub-0050668_ses-1_run-1_cor1_surfaces.png","sub-0050668",1,1
"sub-0050668_ses-1_run-1_cor2_surfaces.png","sub-0050668",1,1
"sub-0050668_ses-1_run-1_cor3_surfaces.png","sub-0050668",1,1
"sub-0050668_ses-1_run-1_sag1_surfaces.png","sub-0050668",1,1
"sub-0050668_ses-1_run-1_sag2_surfaces.png","sub-0050668",1,1
"sub-0050668_ses-1_run-1_sag3_surfaces.png","sub-0050668",1,1
"sub-0050668_ses-1_run-1_sag4_surfaces.png","sub-0050668",2,1
"sub-0050669_ses-1_run-1_ax1_surfaces.png","sub-0050669",1,1
"sub-0050669_ses-1_run-1_ax2_surfaces.png","sub-0050669",1,1
"sub-0050669_ses-1_run-1_ax3_surfaces.png","sub-0050669",3,1
"sub-0050669_ses-1_run-1_cor1_surfaces.png","sub-0050669",1,1
"sub-0050669_ses-1_run-1_cor2_surfaces.png","sub-0050669",1,1
"sub-0050669_ses-1_run-1_cor3_surfaces.png","sub-0050669",1,1
"sub-0050669_ses-1_run-1_sag1_surfaces.png","sub-0050669",1,1
"sub-0050669_ses-1_run-1_sag2_surfaces.png","sub-0050669",1,1
"sub-0050669_ses-1_run-1_sag3_surfaces.png","sub-0050669",1,1
"sub-0050669_ses-1_run-1_sag4_surfaces.png","sub-0050669",1,1
"sub-0050682_ses-1_run-1_ax1_surfaces.png","sub-0050682",3,1
"sub-0050682_ses-1_run-1_ax2_surfaces.png","sub-0050682",3,4
"sub-0050682_ses-1_run-1_ax3_surfaces.png","sub-0050682",3,1
"sub-0050682_ses-1_run-1_cor1_surfaces.png","sub-0050682",3,3
"sub-0050682_ses-1_run-1_cor2_surfaces.png","sub-0050682",4,1
"sub-0050682_ses-1_run-1_cor3_surfaces.png","sub-0050682",4,1
"sub-0050682_ses-1_run-1_sag1_surfaces.png","sub-0050682",3,1
"sub-0050682_ses-1_run-1_sag2_surfaces.png","sub-0050682",4,2
"sub-0050682_ses-1_run-1_sag3_surfaces.png","sub-0050682",4,1
"sub-0050682_ses-1_run-1_sag4_surfaces.png","sub-0050682",3,1
"sub-0050685_ses-1_run-1_ax1_surfaces.png","sub-0050685",1,1
"sub-0050685_ses-1_run-1_ax2_surfaces.png","sub-0050685",1,1
"sub-0050685_ses-1_run-1_ax3_surfaces.png","sub-0050685",1,1
"sub-0050685_ses-1_run-1_cor1_surfaces.png","sub-0050685",4,3
"sub-0050685_ses-1_run-1_cor2_surfaces.png","sub-0050685",4,1
"sub-0050685_ses-1_run-1_cor3_surfaces.png","sub-0050685",4,1
"sub-0050685_ses-1_run-1_sag1_surfaces.png","sub-0050685",3,1
"sub-0050685_ses-1_run-1_sag2_surfaces.png","sub-0050685",3,1
"sub-0050685_ses-1_run-1_sag3_surfaces.png","sub-0050685",3,1
"sub-0050685_ses-1_run-1_sag4_surfaces.png","sub-0050685",3,1
"sub-0050686_ses-1_run-1_ax1_surfaces.png","sub-0050686",1,1
"sub-0050686_ses-1_run-1_ax2_surfaces.png","sub-0050686",3,1
"sub-0050686_ses-1_run-1_ax3_surfaces.png","sub-0050686",2,1
"sub-0050686_ses-1_run-1_cor1_surfaces.png","sub-0050686",4,1
"sub-0050686_ses-1_run-1_cor2_surfaces.png","sub-0050686",4,1
"sub-0050686_ses-1_run-1_cor3_surfaces.png","sub-0050686",1,1
"sub-0050686_ses-1_run-1_sag1_surfaces.png","sub-0050686",1,1
"sub-0050686_ses-1_run-1_sag2_surfaces.png","sub-0050686",2,1
"sub-0050686_ses-1_run-1_sag3_surfaces.png","sub-0050686",4,1
"sub-0050686_ses-1_run-1_sag4_surfaces.png","sub-0050686",1,1
"sub-0050687_ses-1_run-1_ax1_surfaces.png","sub-0050687",1,1
"sub-0050687_ses-1_run-1_ax2_surfaces.png","sub-0050687",1,1
"sub-0050687_ses-1_run-1_ax3_surfaces.png","sub-0050687",1,1
"sub-0050687_ses-1_run-1_cor1_surfaces.png","sub-0050687",2,1
"sub-0050687_ses-1_run-1_cor2_surfaces.png","sub-0050687",1,1
"sub-0050687_ses-1_run-1_cor3_surfaces.png","sub-0050687",1,1
"sub-0050687_ses-1_run-1_sag1_surfaces.png","sub-0050687",2,1
"sub-0050687_ses-1_run-1_sag2_surfaces.png","sub-0050687",1,1
"sub-0050687_ses-1_run-1_sag3_surfaces.png","sub-0050687",1,1
"sub-0050687_ses-1_run-1_sag4_surfaces.png","sub-0050687",1,1
"sub-0050688_ses-1_run-1_ax1_surfaces.png","sub-0050688",1,1
"sub-0050688_ses-1_run-1_ax2_surfaces.png","sub-0050688",1,1
"sub-0050688_ses-1_run-1_ax3_surfaces.png","sub-0050688",1,1
"sub-0050688_ses-1_run-1_cor1_surfaces.png","sub-0050688",2,1
"sub-0050688_ses-1_run-1_cor2_surfaces.png","sub-0050688",1,1
"sub-0050688_ses-1_run-1_cor3_surfaces.png","sub-0050688",1,1
"sub-0050688_ses-1_run-1_sag1_surfaces.png","sub-0050688",2,1
"sub-0050688_ses-1_run-1_sag2_surfaces.png","sub-0050688",2,1
"sub-0050688_ses-1_run-1_sag3_surfaces.png","sub-0050688",1,1
"sub-0050688_ses-1_run-1_sag4_surfaces.png","sub-0050688",2,1
"sub-0050689_ses-1_run-1_ax1_surfaces.png","sub-0050689",1,1
"sub-0050689_ses-1_run-1_ax2_surfaces.png","sub-0050689",1,1
"sub-0050689_ses-1_run-1_ax3_surfaces.png","sub-0050689",1,1
"sub-0050689_ses-1_run-1_cor1_surfaces.png","sub-0050689",4,2
"sub-0050689_ses-1_run-1_cor2_surfaces.png","sub-0050689",1,1
"sub-0050689_ses-1_run-1_cor3_surfaces.png","sub-0050689",1,1
"sub-0050689_ses-1_run-1_sag1_surfaces.png","sub-0050689",1,1
"sub-0050689_ses-1_run-1_sag2_surfaces.png","sub-0050689",1,1
"sub-0050689_ses-1_run-1_sag3_surfaces.png","sub-0050689",1,1
"sub-0050689_ses-1_run-1_sag4_surfaces.png","sub-0050689",1,1
"sub-0050691_ses-1_run-1_ax1_surfaces.png","sub-0050691",1,1
"sub-0050691_ses-1_run-1_ax2_surfaces.png","sub-0050691",1,1
"sub-0050691_ses-1_run-1_ax3_surfaces.png","sub-0050691",1,1
"sub-0050691_ses-1_run-1_cor1_surfaces.png","sub-0050691",2,1
"sub-0050691_ses-1_run-1_cor2_surfaces.png","sub-0050691",2,1
"sub-0050691_ses-1_run-1_cor3_surfaces.png","sub-0050691",1,1
"sub-0050691_ses-1_run-1_sag1_surfaces.png","sub-0050691",4,2
"sub-0050691_ses-1_run-1_sag2_surfaces.png","sub-0050691",2,2
"sub-0050691_ses-1_run-1_sag3_surfaces.png","sub-0050691",1,2
"sub-0050691_ses-1_run-1_sag4_surfaces.png","sub-0050691",2,1
"sub-0050692_ses-1_run-1_ax1_surfaces.png","sub-0050692",1,1
"sub-0050692_ses-1_run-1_ax2_surfaces.png","sub-0050692",1,1
"sub-0050692_ses-1_run-1_ax3_surfaces.png","sub-0050692",1,1
"sub-0050692_ses-1_run-1_cor1_surfaces.png","sub-0050692",2,1
"sub-0050692_ses-1_run-1_cor2_surfaces.png","sub-0050692",1,1
"sub-0050692_ses-1_run-1_cor3_surfaces.png","sub-0050692",1,1
"sub-0050692_ses-1_run-1_sag1_surfaces.png","sub-0050692",1,1
"sub-0050692_ses-1_run-1_sag2_surfaces.png","sub-0050692",1,1
"sub-0050692_ses-1_run-1_sag3_surfaces.png","sub-0050692",1,1
"sub-0050692_ses-1_run-1_sag4_surfaces.png","sub-0050692",1,1
"sub-0050693_ses-1_run-1_ax1_surfaces.png","sub-0050693",1,1
"sub-0050693_ses-1_run-1_ax2_surfaces.png","sub-0050693",1,1
"sub-0050693_ses-1_run-1_ax3_surfaces.png","sub-0050693",1,1
"sub-0050693_ses-1_run-1_cor1_surfaces.png","sub-0050693",1,1
"sub-0050693_ses-1_run-1_cor2_surfaces.png","sub-0050693",1,1
"sub-0050693_ses-1_run-1_cor3_surfaces.png","sub-0050693",1,2
"sub-0050693_ses-1_run-1_sag1_surfaces.png","sub-0050693",2,1
"sub-0050693_ses-1_run-1_sag2_surfaces.png","sub-0050693",1,2
"sub-0050693_ses-1_run-1_sag3_surfaces.png","sub-0050693",1,1
"sub-0050693_ses-1_run-1_sag4_surfaces.png","sub-0050693",1,1
"sub-0050694_ses-1_run-1_ax1_surfaces.png","sub-0050694",1,1
"sub-0050694_ses-1_run-1_ax2_surfaces.png","sub-0050694",1,1
"sub-0050694_ses-1_run-1_ax3_surfaces.png","sub-0050694",1,1
"sub-0050694_ses-1_run-1_cor1_surfaces.png","sub-0050694",1,1
"sub-0050694_ses-1_run-1_cor2_surfaces.png","sub-0050694",1,1
"sub-0050694_ses-1_run-1_cor3_surfaces.png","sub-0050694",2,1
"sub-0050694_ses-1_run-1_sag1_surfaces.png","sub-0050694",1,1
"sub-0050694_ses-1_run-1_sag2_surfaces.png","sub-0050694",2,1
"sub-0050694_ses-1_run-1_sag3_surfaces.png","sub-0050694",2,2
"sub-0050694_ses-1_run-1_sag4_surfaces.png","sub-0050694",1,1
"sub-0050695_ses-1_run-1_ax1_surfaces.png","sub-0050695",1,1
"sub-0050695_ses-1_run-1_ax2_surfaces.png","sub-0050695",3,1
"sub-0050695_ses-1_run-1_ax3_surfaces.png","sub-0050695",3,1
"sub-0050695_ses-1_run-1_cor1_surfaces.png","sub-0050695",3,1
"sub-0050695_ses-1_run-1_cor2_surfaces.png","sub-0050695",3,1
"sub-0050695_ses-1_run-1_cor3_surfaces.png","sub-0050695",3,1
"sub-0050695_ses-1_run-1_sag1_surfaces.png","sub-0050695",4,1
"sub-0050695_ses-1_run-1_sag2_surfaces.png","sub-0050695",3,1
"sub-0050695_ses-1_run-1_sag3_surfaces.png","sub-0050695",3,1
"sub-0050695_ses-1_run-1_sag4_surfaces.png","sub-0050695",3,1
"sub-0050696_ses-1_run-1_ax1_surfaces.png","sub-0050696",1,1
"sub-0050696_ses-1_run-1_ax2_surfaces.png","sub-0050696",1,1
"sub-0050696_ses-1_run-1_ax3_surfaces.png","sub-0050696",1,1
"sub-0050696_ses-1_run-1_cor1_surfaces.png","sub-0050696",1,1
"sub-0050696_ses-1_run-1_cor2_surfaces.png","sub-0050696",1,1
"sub-0050696_ses-1_run-1_cor3_surfaces.png","sub-0050696",1,1
"sub-0050696_ses-1_run-1_sag1_surfaces.png","sub-0050696",1,1
"sub-0050696_ses-1_run-1_sag2_surfaces.png","sub-0050696",1,1
"sub-0050696_ses-1_run-1_sag3_surfaces.png","sub-0050696",1,1
"sub-0050696_ses-1_run-1_sag4_surfaces.png","sub-0050696",1,1
"sub-0050697_ses-1_run-1_ax1_surfaces.png","sub-0050697",1,1
"sub-0050697_ses-1_run-1_ax2_surfaces.png","sub-0050697",1,1
"sub-0050697_ses-1_run-1_ax3_surfaces.png","sub-0050697",1,1
"sub-0050697_ses-1_run-1_cor1_surfaces.png","sub-0050697",2,1
"sub-0050697_ses-1_run-1_cor2_surfaces.png","sub-0050697",1,1
"sub-0050697_ses-1_run-1_cor3_surfaces.png","sub-0050697",2,1
"sub-0050697_ses-1_run-1_sag1_surfaces.png","sub-0050697",2,1
"sub-0050697_ses-1_run-1_sag2_surfaces.png","sub-0050697",2,1
"sub-0050697_ses-1_run-1_sag3_surfaces.png","sub-0050697",1,1
"sub-0050697_ses-1_run-1_sag4_surfaces.png","sub-0050697",2,1
"sub-0050698_ses-1_run-1_ax1_surfaces.png","sub-0050698",1,1
"sub-0050698_ses-1_run-1_ax2_surfaces.png","sub-0050698",1,1
"sub-0050698_ses-1_run-1_ax3_surfaces.png","sub-0050698",1,1
"sub-0050698_ses-1_run-1_cor1_surfaces.png","sub-0050698",2,1
"sub-0050698_ses-1_run-1_cor2_surfaces.png","sub-0050698",1,1
"sub-0050698_ses-1_run-1_cor3_surfaces.png","sub-0050698",1,1
"sub-0050698_ses-1_run-1_sag1_surfaces.png","sub-0050698",2,1
"sub-0050698_ses-1_run-1_sag2_surfaces.png","sub-0050698",1,1
"sub-0050698_ses-1_run-1_sag3_surfaces.png","sub-0050698",1,1
"sub-0050698_ses-1_run-1_sag4_surfaces.png","sub-0050698",1,1
"sub-0050699_ses-1_run-1_ax1_surfaces.png","sub-0050699",1,1
"sub-0050699_ses-1_run-1_ax2_surfaces.png","sub-0050699",1,1
"sub-0050699_ses-1_run-1_ax3_surfaces.png","sub-0050699",1,1
"sub-0050699_ses-1_run-1_cor1_surfaces.png","sub-0050699",2,1
"sub-0050699_ses-1_run-1_cor2_surfaces.png","sub-0050699",1,1
"sub-0050699_ses-1_run-1_cor3_surfaces.png","sub-0050699",2,1
"sub-0050699_ses-1_run-1_sag1_surfaces.png","sub-0050699",4,1
"sub-0050699_ses-1_run-1_sag2_surfaces.png","sub-0050699",2,1
"sub-0050699_ses-1_run-1_sag3_surfaces.png","sub-0050699",4,1
"sub-0050699_ses-1_run-1_sag4_surfaces.png","sub-0050699",4,1
"sub-0050700_ses-1_run-1_ax1_surfaces.png","sub-0050700",1,1
"sub-0050700_ses-1_run-1_ax2_surfaces.png","sub-0050700",1,1
"sub-0050700_ses-1_run-1_ax3_surfaces.png","sub-0050700",1,1
"sub-0050700_ses-1_run-1_cor1_surfaces.png","sub-0050700",1,1
"sub-0050700_ses-1_run-1_cor2_surfaces.png","sub-0050700",2,1
"sub-0050700_ses-1_run-1_cor3_surfaces.png","sub-0050700",1,1
"sub-0050700_ses-1_run-1_sag1_surfaces.png","sub-0050700",1,1
"sub-0050700_ses-1_run-1_sag2_surfaces.png","sub-0050700",1,1
"sub-0050700_ses-1_run-1_sag3_surfaces.png","sub-0050700",1,1
"sub-0050700_ses-1_run-1_sag4_surfaces.png","sub-0050700",2,1
"sub-0050701_ses-1_run-1_ax1_surfaces.png","sub-0050701",1,1
"sub-0050701_ses-1_run-1_ax2_surfaces.png","sub-0050701",1,1
"sub-0050701_ses-1_run-1_ax3_surfaces.png","sub-0050701",1,1
"sub-0050701_ses-1_run-1_cor1_surfaces.png","sub-0050701",2,1
"sub-0050701_ses-1_run-1_cor2_surfaces.png","sub-0050701",4,1
"sub-0050701_ses-1_run-1_cor3_surfaces.png","sub-0050701",3,1
"sub-0050701_ses-1_run-1_sag1_surfaces.png","sub-0050701",3,1
"sub-0050701_ses-1_run-1_sag2_surfaces.png","sub-0050701",3,1
"sub-0050701_ses-1_run-1_sag3_surfaces.png","sub-0050701",3,1
"sub-0050701_ses-1_run-1_sag4_surfaces.png","sub-0050701",3,1
"sub-0050702_ses-1_run-1_ax1_surfaces.png","sub-0050702",1,1
"sub-0050702_ses-1_run-1_ax2_surfaces.png","sub-0050702",1,1
"sub-0050702_ses-1_run-1_ax3_surfaces.png","sub-0050702",1,1
"sub-0050702_ses-1_run-1_cor1_surfaces.png","sub-0050702",3,1
"sub-0050702_ses-1_run-1_cor2_surfaces.png","sub-0050702",1,1
"sub-0050702_ses-1_run-1_cor3_surfaces.png","sub-0050702",1,1
"sub-0050702_ses-1_run-1_sag1_surfaces.png","sub-0050702",2,1
"sub-0050702_ses-1_run-1_sag2_surfaces.png","sub-0050702",1,1
"sub-0050702_ses-1_run-1_sag3_surfaces.png","sub-0050702",1,1
"sub-0050702_ses-1_run-1_sag4_surfaces.png","sub-0050702",2,1
"sub-0050703_ses-1_run-1_ax1_surfaces.png","sub-0050703",1,1
"sub-0050703_ses-1_run-1_ax2_surfaces.png","sub-0050703",1,1
"sub-0050703_ses-1_run-1_ax3_surfaces.png","sub-0050703",1,1
"sub-0050703_ses-1_run-1_cor1_surfaces.png","sub-0050703",1,1
"sub-0050703_ses-1_run-1_cor2_surfaces.png","sub-0050703",1,1
"sub-0050703_ses-1_run-1_cor3_surfaces.png","sub-0050703",1,1
"sub-0050703_ses-1_run-1_sag1_surfaces.png","sub-0050703",1,1
"sub-0050703_ses-1_run-1_sag2_surfaces.png","sub-0050703",1,1
"sub-0050703_ses-1_run-1_sag3_surfaces.png","sub-0050703",1,1
"sub-0050703_ses-1_run-1_sag4_surfaces.png","sub-0050703",1,1
"sub-0050704_ses-1_run-1_ax1_surfaces.png","sub-0050704",1,1
"sub-0050704_ses-1_run-1_ax2_surfaces.png","sub-0050704",1,1
"sub-0050704_ses-1_run-1_ax3_surfaces.png","sub-0050704",1,1
"sub-0050704_ses-1_run-1_cor1_surfaces.png","sub-0050704",1,1
"sub-0050704_ses-1_run-1_cor2_surfaces.png","sub-0050704",1,1
"sub-0050704_ses-1_run-1_cor3_surfaces.png","sub-0050704",1,1
"sub-0050704_ses-1_run-1_sag1_surfaces.png","sub-0050704",2,1
"sub-0050704_ses-1_run-1_sag2_surfaces.png","sub-0050704",1,1
"sub-0050704_ses-1_run-1_sag3_surfaces.png","sub-0050704",1,1
"sub-0050704_ses-1_run-1_sag4_surfaces.png","sub-0050704",1,1
"sub-0050705_ses-1_run-1_ax1_surfaces.png","sub-0050705",1,1
"sub-0050705_ses-1_run-1_ax2_surfaces.png","sub-0050705",1,2
"sub-0050705_ses-1_run-1_ax3_surfaces.png","sub-0050705",1,1
"sub-0050705_ses-1_run-1_cor1_surfaces.png","sub-0050705",1,1
"sub-0050705_ses-1_run-1_cor2_surfaces.png","sub-0050705",1,1
"sub-0050705_ses-1_run-1_cor3_surfaces.png","sub-0050705",1,2
"sub-0050705_ses-1_run-1_sag1_surfaces.png","sub-0050705",1,1
"sub-0050705_ses-1_run-1_sag2_surfaces.png","sub-0050705",1,1
"sub-0050705_ses-1_run-1_sag3_surfaces.png","sub-0050705",1,1
"sub-0050705_ses-1_run-1_sag4_surfaces.png","sub-0050705",1,1
"sub-0050706_ses-1_run-1_ax1_surfaces.png","sub-0050706",1,1
"sub-0050706_ses-1_run-1_ax2_surfaces.png","sub-0050706",1,1
"sub-0050706_ses-1_run-1_ax3_surfaces.png","sub-0050706",1,1
"sub-0050706_ses-1_run-1_cor1_surfaces.png","sub-0050706",1,1
"sub-0050706_ses-1_run-1_cor2_surfaces.png","sub-0050706",1,2
"sub-0050706_ses-1_run-1_cor3_surfaces.png","sub-0050706",1,1
"sub-0050706_ses-1_run-1_sag1_surfaces.png","sub-0050706",1,1
"sub-0050706_ses-1_run-1_sag2_surfaces.png","sub-0050706",1,2
"sub-0050706_ses-1_run-1_sag3_surfaces.png","sub-0050706",1,1
"sub-0050706_ses-1_run-1_sag4_surfaces.png","sub-0050706",1,2
"sub-0050707_ses-1_run-1_ax1_surfaces.png","sub-0050707",1,1
"sub-0050707_ses-1_run-1_ax2_surfaces.png","sub-0050707",1,1
"sub-0050707_ses-1_run-1_ax3_surfaces.png","sub-0050707",1,1
"sub-0050707_ses-1_run-1_cor1_surfaces.png","sub-0050707",2,1
"sub-0050707_ses-1_run-1_cor2_surfaces.png","sub-0050707",1,1
"sub-0050707_ses-1_run-1_cor3_surfaces.png","sub-0050707",1,1
"sub-0050707_ses-1_run-1_sag1_surfaces.png","sub-0050707",1,1
"sub-0050707_ses-1_run-1_sag2_surfaces.png","sub-0050707",1,1
"sub-0050707_ses-1_run-1_sag3_surfaces.png","sub-0050707",1,1
"sub-0050707_ses-1_run-1_sag4_surfaces.png","sub-0050707",2,1
"sub-0050708_ses-1_run-1_ax1_surfaces.png","sub-0050708",1,1
"sub-0050708_ses-1_run-1_ax2_surfaces.png","sub-0050708",1,1
"sub-0050708_ses-1_run-1_ax3_surfaces.png","sub-0050708",1,1
"sub-0050708_ses-1_run-1_cor1_surfaces.png","sub-0050708",1,1
"sub-0050708_ses-1_run-1_cor2_surfaces.png","sub-0050708",1,1
"sub-0050708_ses-1_run-1_cor3_surfaces.png","sub-0050708",1,1
"sub-0050708_ses-1_run-1_sag1_surfaces.png","sub-0050708",1,1
"sub-0050708_ses-1_run-1_sag2_surfaces.png","sub-0050708",1,1
"sub-0050708_ses-1_run-1_sag3_surfaces.png","sub-0050708",1,1
"sub-0050708_ses-1_run-1_sag4_surfaces.png","sub-0050708",1,1
"sub-0050709_ses-1_run-1_ax1_surfaces.png","sub-0050709",1,1
"sub-0050709_ses-1_run-1_ax2_surfaces.png","sub-0050709",1,1
"sub-0050709_ses-1_run-1_ax3_surfaces.png","sub-0050709",1,1
"sub-0050709_ses-1_run-1_cor1_surfaces.png","sub-0050709",1,1
"sub-0050709_ses-1_run-1_cor2_surfaces.png","sub-0050709",1,1
"sub-0050709_ses-1_run-1_cor3_surfaces.png","sub-0050709",1,1
"sub-0050709_ses-1_run-1_sag1_surfaces.png","sub-0050709",1,1
"sub-0050709_ses-1_run-1_sag2_surfaces.png","sub-0050709",1,1
"sub-0050709_ses-1_run-1_sag3_surfaces.png","sub-0050709",2,1
"sub-0050709_ses-1_run-1_sag4_surfaces.png","sub-0050709",1,1
"sub-0050710_ses-1_run-1_ax1_surfaces.png","sub-0050710",1,1
"sub-0050710_ses-1_run-1_ax2_surfaces.png","sub-0050710",1,1
"sub-0050710_ses-1_run-1_ax3_surfaces.png","sub-0050710",1,1
"sub-0050710_ses-1_run-1_cor1_surfaces.png","sub-0050710",1,1
"sub-0050710_ses-1_run-1_cor2_surfaces.png","sub-0050710",1,1
"sub-0050710_ses-1_run-1_cor3_surfaces.png","sub-0050710",1,1
"sub-0050710_ses-1_run-1_sag1_surfaces.png","sub-0050710",1,2
"sub-0050710_ses-1_run-1_sag2_surfaces.png","sub-0050710",1,1
"sub-0050710_ses-1_run-1_sag3_surfaces.png","sub-0050710",1,2
"sub-0050710_ses-1_run-1_sag4_surfaces.png","sub-0050710",1,1
"sub-0050711_ses-1_run-1_ax1_surfaces.png","sub-0050711",1,1
"sub-0050711_ses-1_run-1_ax3_surfaces.png","sub-0050711",1,1
"sub-0050711_ses-1_run-1_cor1_surfaces.png","sub-0050711",1,1
"sub-0050711_ses-1_run-1_sag1_surfaces.png","sub-0050711",2,1
"sub-0050711_ses-1_run-1_sag2_surfaces.png","sub-0050711",1,1
"sub-0050711_ses-1_run-1_sag4_surfaces.png","sub-0050711",1,2
"sub-0050722_ses-1_run-1_ax1_surfaces.png","sub-0050722",1,1
"sub-0050722_ses-1_run-1_ax3_surfaces.png","sub-0050722",1,1
"sub-0050722_ses-1_run-1_cor1_surfaces.png","sub-0050722",2,1
"sub-0050722_ses-1_run-1_sag1_surfaces.png","sub-0050722",1,1
"sub-0050722_ses-1_run-1_sag2_surfaces.png","sub-0050722",1,1
"sub-0050722_ses-1_run-1_sag4_surfaces.png","sub-0050722",2,2
"sub-0050723_ses-1_run-1_ax1_surfaces.png","sub-0050723",1,1
"sub-0050723_ses-1_run-1_ax2_surfaces.png","sub-0050723",1,1
"sub-0050723_ses-1_run-1_ax3_surfaces.png","sub-0050723",1,1
"sub-0050723_ses-1_run-1_cor1_surfaces.png","sub-0050723",2,1
"sub-0050723_ses-1_run-1_cor2_surfaces.png","sub-0050723",1,1
"sub-0050723_ses-1_run-1_cor3_surfaces.png","sub-0050723",1,1
"sub-0050723_ses-1_run-1_sag1_surfaces.png","sub-0050723",1,1
"sub-0050723_ses-1_run-1_sag2_surfaces.png","sub-0050723",1,1
"sub-0050723_ses-1_run-1_sag3_surfaces.png","sub-0050723",2,1
"sub-0050723_ses-1_run-1_sag4_surfaces.png","sub-0050723",1,1
"sub-0050724_ses-1_run-1_ax1_surfaces.png","sub-0050724",1,1
"sub-0050724_ses-1_run-1_ax2_surfaces.png","sub-0050724",1,1
"sub-0050724_ses-1_run-1_ax3_surfaces.png","sub-0050724",1,1
"sub-0050724_ses-1_run-1_cor1_surfaces.png","sub-0050724",1,1
"sub-0050724_ses-1_run-1_cor2_surfaces.png","sub-0050724",1,1
"sub-0050724_ses-1_run-1_cor3_surfaces.png","sub-0050724",1,1
"sub-0050724_ses-1_run-1_sag1_surfaces.png","sub-0050724",1,1
"sub-0050724_ses-1_run-1_sag2_surfaces.png","sub-0050724",1,1
"sub-0050724_ses-1_run-1_sag3_surfaces.png","sub-0050724",1,1
"sub-0050724_ses-1_run-1_sag4_surfaces.png","sub-0050724",1,1
"sub-0050725_ses-1_run-1_ax1_surfaces.png","sub-0050725",1,1
"sub-0050725_ses-1_run-1_ax2_surfaces.png","sub-0050725",3,1
"sub-0050725_ses-1_run-1_ax3_surfaces.png","sub-0050725",1,1
"sub-0050725_ses-1_run-1_cor1_surfaces.png","sub-0050725",2,1
"sub-0050725_ses-1_run-1_cor2_surfaces.png","sub-0050725",4,1
"sub-0050725_ses-1_run-1_cor3_surfaces.png","sub-0050725",1,1
"sub-0050725_ses-1_run-1_sag1_surfaces.png","sub-0050725",2,1
"sub-0050725_ses-1_run-1_sag2_surfaces.png","sub-0050725",2,2
"sub-0050725_ses-1_run-1_sag3_surfaces.png","sub-0050725",2,1
"sub-0050725_ses-1_run-1_sag4_surfaces.png","sub-0050725",2,1
"sub-0050726_ses-1_run-1_ax1_surfaces.png","sub-0050726",1,1
"sub-0050726_ses-1_run-1_ax2_surfaces.png","sub-0050726",1,1
"sub-0050726_ses-1_run-1_ax3_surfaces.png","sub-0050726",1,1
"sub-0050726_ses-1_run-1_cor1_surfaces.png","sub-0050726",2,1
"sub-0050726_ses-1_run-1_cor2_surfaces.png","sub-0050726",1,1
"sub-0050726_ses-1_run-1_cor3_surfaces.png","sub-0050726",1,1
"sub-0050726_ses-1_run-1_sag1_surfaces.png","sub-0050726",4,1
"sub-0050726_ses-1_run-1_sag2_surfaces.png","sub-0050726",2,1
"sub-0050726_ses-1_run-1_sag3_surfaces.png","sub-0050726",2,1
"sub-0050726_ses-1_run-1_sag4_surfaces.png","sub-0050726",2,1
"sub-0050727_ses-1_run-1_ax1_surfaces.png","sub-0050727",1,1
"sub-0050727_ses-1_run-1_ax2_surfaces.png","sub-0050727",1,1
"sub-0050727_ses-1_run-1_ax3_surfaces.png","sub-0050727",1,1
"sub-0050727_ses-1_run-1_cor1_surfaces.png","sub-0050727",1,1
"sub-0050727_ses-1_run-1_cor2_surfaces.png","sub-0050727",2,1
"sub-0050727_ses-1_run-1_cor3_surfaces.png","sub-0050727",1,1
"sub-0050727_ses-1_run-1_sag1_surfaces.png","sub-0050727",1,1
"sub-0050727_ses-1_run-1_sag2_surfaces.png","sub-0050727",2,1
"sub-0050727_ses-1_run-1_sag3_surfaces.png","sub-0050727",2,1
"sub-0050727_ses-1_run-1_sag4_surfaces.png","sub-0050727",2,1
"sub-0050728_ses-1_run-1_ax1_surfaces.png","sub-0050728",1,1
"sub-0050728_ses-1_run-1_ax2_surfaces.png","sub-0050728",1,1
"sub-0050728_ses-1_run-1_ax3_surfaces.png","sub-0050728",1,1
"sub-0050728_ses-1_run-1_cor1_surfaces.png","sub-0050728",2,1
"sub-0050728_ses-1_run-1_cor2_surfaces.png","sub-0050728",1,1
"sub-0050728_ses-1_run-1_cor3_surfaces.png","sub-0050728",2,1
"sub-0050728_ses-1_run-1_sag1_surfaces.png","sub-0050728",1,1
"sub-0050728_ses-1_run-1_sag2_surfaces.png","sub-0050728",2,1
